PK_COD_ENTIDADE,NO_ENTIDADE,MAT_CRECHE,MAT_PRE,MAT_FUND,MAT_MEDIO
33084114,1019211 CIEP MAJOR MANUEL GOMES ARCHER,0,153,1041,0
33084122,1019201 CIEP MINISTRO MARCOS FREIRE,0,0,959,0
33084130,1019209 CIEP PAPA JOAO XXIII,0,0,545,0
33084149,1019205 CIEP ROBERTO MORENA,0,0,456,0
33084157,COLEGIO APOLLO 12,0,42,129,0
33084165,COL APOLLO 12 FILIAL,11,68,471,173
33084220,COL DOM OTON MOTA,0,0,0,124
33084238,CE BARAO DO RIO BRANCO,0,0,0,2041
33084254,COL HALLEY,6,49,353,146
33084262,SANTA MONICA CENTRO EDUCACIONAL - SANTA CRUZ,53,139,726,153
33084319,EDES - EDUCANDARIO EDITH DOS SANTOS,41,57,415,83
33084459,CE PESTALOZZI,0,0,0,525
33084483,ESCOLA VICTOR DUMAS,19,45,238,0
33084513,ESC COM JD DE INF TIA ANASTACIA,137,0,0,0
33084530,0817609 CRECHE MUNICIPAL RECANTO FELIZ,237,0,0,0
33084556,ESCOLA COMUNITARIA JARDIM BALAO MAGICO,110,0,0,0
33084564,1019003 ESCOLA MUNICIPAL PROFESSOR ARTHUR THIRE,0,84,464,0
33084572,1019054 ESCOLA MUNICIPAL ADALGIZA NERI,0,0,404,0
33084580,1019016 ESCOLA MUNICIPAL ALDEBARA,0,0,401,0
33084599,1019007 ESCOLA MUNICIPAL ANDRE VIDAL DE NEGREIROS,0,0,863,0
33084602,1019013 ESCOLA MUNICIPAL BENTO DO AMARAL COUTINHO,0,0,693,0
33084610,1019014 ESCOLA MUNICIPAL CORONEL BERTHIER,0,0,658,0
33084629,1019036 ESCOLA MUNICIPAL DOUTOR JOSE ANTONIO CIRAUDO,0,0,648,0
33084637,1019008 ESCOLA MUNICIPAL EDUARDO RABELO,0,0,730,0
33084645,1019053 ESCOLA MUNICIPAL EMILIANO GALDINO,0,0,751,0
33084653,1019033 ESCOLA MUNICIPAL ESPANHA,0,0,356,0
33084661,1019029 ESCOLA MUNICIPAL DOUTOR HELIO PELLEGRINO,0,45,58,0
33084670,1019027 ESCOLA MUNICIPAL FELIPE CAMARAO,0,0,789,0
33084688,1019019 ESCOLA MUNICIPAL FERNANDO DE AZEVEDO,0,0,485,0
33084696,1019037 ESCOLA MUNICIPAL FRANCISCO CALDEIRA DE ALVARENGA,0,0,785,0
33084700,1019042 ESCOLA MUNICIPAL FRANKLIN TAVORA,0,0,326,0
33084718,1019002 ESCOLA MUNICIPAL GENERAL GOMES CARNEIRO,0,0,408,0
33084726,1019040 ESCOLA MUNICIPAL GANDHI,0,0,638,0
33084734,1019018 ESCOLA MUNICIPAL HAYDEA VIANNA FIUZA DE CASTRO,0,297,665,0
33084742,1019035 ESCOLA MUNICIPAL IPEG,0,0,874,0
33084750,1019048 ESCOLA MUNICIPAL JAPAO,0,26,512,0
33084769,1019047 ESCOLA MUNICIPAL JOAQUIM DA SILVA GOMES,0,0,975,0
33084777,1019058 ESCOLA MUNICIPAL JORNALISTA CARLOS CASTELO BRANCO,0,0,1011,0
33084785,1019010 ESCOLA MUNICIPAL JOSE DE MELLO,0,0,324,0
33084793,1019024 ESCOLA MUNICIPAL JULIO CESARIO DE MELO,0,0,582,0
33084807,1019052 ESCOLA MUNICIPAL LIBERDADE,0,0,699,0
33084815,1019041 ESCOLA MUNICIPAL LOURDES DE LIMA ROCHA,0,47,229,0
33084823,1019022 ESCOLA MUNICIPAL LUIS CAETANO DE OLIVEIRA,0,152,606,0
33084831,1019031 ESCOLA MUNICIPAL MARECHAL PEDRO CAVALCANTI,0,0,1020,0
33084840,1019051 ESCOLA MUNICIPAL MARINHEIRO JOAO CANDIDO,0,0,426,0
33084858,1019049 ESCOLA MUNICIPAL MERALINA DE CASTRO,0,121,326,0
33084866,1019032 ESCOLA MUNICIPAL MIGUEL CALMON,0,0,702,0
33084874,1019025 ESCOLA MUNICIPAL NAIR DA FONSECA,0,0,700,0
33084882,1019026 ESCOLA MUNICIPAL NELSON ROMERO,0,75,683,0
33084890,1019017 ESCOLA MUNICIPAL OTELO DE SOUZA REIS,0,0,373,0
33084904,1019038 ESCOLA MUNICIPAL PEDRO MOTA LIMA,0,0,258,0
33084912,1019023 ESCOLA MUNICIPAL PESTALOZZI,0,0,641,0
33084920,1019009 ESCOLA MUNICIPAL PREFEITO JOAO CARLOS VITAL,0,0,354,0
33084939,1019015 ESCOLA MUNICIPAL PRINCESA ISABEL,0,0,425,0
33084947,1019001 ESCOLA MUNICIPAL PROFESSOR COQUEIRO,0,199,828,0
33084955,1019028 ESCOLA MUNICIPAL PROFESSOR DARCY ARAUJO DE MIRANDA,0,221,0,0
33084963,1019057 ESCOLA MUNICIPAL PROFESSORA DIONE FREITAS FELISBERTO DE CARVALHO,0,0,475,0
33084971,1019043 ESCOLA MUNICIPAL PROFESSORA FLAVIA DOS SANTOS SOARES,0,47,155,0
33084980,1019004 ESCOLA MUNICIPAL PROFESSOR JOAO GUALBERTO JORGE DO AMARAL,0,0,425,0
33084998,1019039 ESCOLA MUNICIPAL PROFESSORA LEILA MEHL MENEZES DE MATTOS,0,0,418,0
33085005,1019030 ESCOLA MUNICIPAL PROFESSORA MARIA HELENA ALVES PORTILHO,0,53,447,0
33085013,1019020 ESCOLA MUNICIPAL PROFESSORA MARIA SANTIAGO,0,0,301,0
33085021,1019021 ESCOLA MUNICIPAL PROFESSORA SILVIA DE ARAUJO TOLEDO,0,0,354,0
33085030,1019056 ESCOLA MUNICIPAL PROFESSORA SONIA MOTA MOLISANI,0,162,798,0
33085048,0817011 ESCOLA MUNICIPAL PROFESSOR WAN-TUYL DA SILVA CARDOSO,0,0,379,0
33085056,1019046 ESCOLA MUNICIPAL PROFESSORA ZULMIRA TELLES DA COSTA,0,82,294,0
33085064,1019005 ESCOLA MUNICIPAL REPUBLICA ARABE DA SIRIA,0,0,513,0
33085072,1019034 ESCOLA MUNICIPAL RIBEIRO COUTO,0,134,313,0
33085080,1019050 ESCOLA MUNICIPAL ROBERTO COELHO,0,0,314,0
33085099,1019011 ESCOLA MUNICIPAL RONALD DE CARVALHO,0,0,429,0
33085102,1019055 ESCOLA MUNICIPAL SINDICALISTA CHICO MENDES,0,0,436,0
33085110,1019044 ESCOLA MUNICIPAL SOCRATES GALVEAS,0,144,510,0
33085129,1019012 ESCOLA MUNICIPAL TENENTE RENATO CESAR,0,0,899,0
33085137,1019006 ESCOLA MUNICIPAL VIVALDO RAMOS DE VASCONCELOS,0,0,736,0
33085200,JD ESC MOINHO FELIZ,29,57,306,0
33085250,JARDIM ESCOLA CEZARIO,0,46,368,0
33085269,ESC SANTA ISABEL,39,130,431,111
33085307,CENTRO EDUC PAULO RAMOS LTDA-ME,19,17,53,0
33085323,CENTRO EDUCACIONAL ACM ILHA,36,49,182,0
33085366,CENTRO EDUCACIONAL O GOLFINHO,5,7,57,0
33085404,CEJA ILHA DO GOVERNADOR,0,0,0,0
33085412,1120503 CIEP DOUTOR JOAO RAMOS DE SOUZA,0,164,339,0
33085420,1120502 CIEP JOAO MANGABEIRA,0,50,410,0
33085439,1120201 CIEP OLGA BENARIO PRESTES,24,108,199,0
33085447,COL BRIGADEIRO NEWTON BRAGA,0,0,686,384
33085463,CE ANITA GARIBALDI,0,0,0,345
33085480,CE LEONEL AZEVEDO,0,0,0,158
33085498,CE PREFEITO MENDES DE MORAES,0,0,0,1960
33085528,COLEGIO GIBSON - JD DE INFANCIA TOPO GIGIO,4,13,72,0
33085595,COLEGIO LONDON,0,0,69,94
33085609,SANTA MONICA CENTRO EDUCACIONAL- ILHA DO GOVERNADOR,16,39,381,80
33085625,1120601 CRECHE MUNICIPAL STELLA MARIS,141,0,0,0
33085633,COL FREITAS,0,0,55,0
33085641,CRECHE E ESCOLA PETIZ DA ILHA,6,7,46,3
33085668,COL SAO REMO,0,14,145,59
33085765,CE DUNSHEE DE ABRANCHES,0,0,0,262
33085838,CE ROTARY,0,0,0,120
33085846,ESC BRETANHA JD INFANCIA TIO CARECA,22,55,368,101
33085854,EDEL - ESC DINAMICA DE ED E LAZER,0,0,225,62
33085870,1120023 ESCOLA MUNICIPAL ROTARY CLUB,0,49,76,0
33085889,ESC MARTIM PESCADOR,108,88,281,0
33085897,ESC MODELAR CAMBAUBA,27,51,574,135
33085900,1120003 ESCOLA MUNICIPAL ABEILARD FEIJO,0,46,242,0
33085919,1120025 ESCOLA MUNICIPAL ALBERTO DE OLIVEIRA,0,46,307,0
33085927,1120013 ESCOLA MUNICIPAL ALICE TIBIRICA,0,102,330,0
33085935,1120008 ESCOLA MUNICIPAL ALVARO MOREIRA,0,95,323,0
33085943,1120006 ESCOLA MUNICIPAL AMADEU ROCHA,0,45,315,0
33085951,1120501 ESCOLA MUNICIPAL ANISIO TEIXEIRA,0,0,308,0
33085960,1120024 ESCOLA MUNICIPAL ANITA GARIBALDI,0,0,805,0
33085978,1120020 ESCOLA MUNICIPAL BELMIRO MEDEIROS,0,0,533,0
33085986,1120012 ESCOLA MUNICIPAL BRIGADEIRO EDUARDO GOMES,0,0,341,0
33085994,1120002 ESCOLA MUNICIPAL CANDIDO PORTINARI,0,100,313,0
33086001,1120017 ESCOLA MUNICIPAL CAPITAO DE FRAGATA DIDIER BARBOSA VIANNA,0,120,339,0
33086010,1120028 ESCOLA MUNICIPAL COMANDANTE GUILHERME FISCHER PRESSER,0,58,135,0
33086028,1120031 ESCOLA MUNICIPAL CONJUNTO PRAIA DA BANDEIRA,0,0,469,0
33086036,1120010 ESCOLA MUNICIPAL COSTA RICA,0,45,189,0
33086044,1120001 ESCOLA MUNICIPAL CUBA,0,0,496,0
33086052,1120005 ESCOLA MUNICIPAL DUNSHEE DE ABRANCHES,0,0,270,0
33086060,1120021 ESCOLA MUNICIPAL GURGEL DO AMARAL,0,0,160,0
33086079,1120014 ESCOLA MUNICIPAL HOLANDA,0,52,325,0
33086087,1120004 ESCOLA MUNICIPAL JORNALISTA ORLANDO DANTAS,0,0,567,0
33086095,1120015 ESCOLA MUNICIPAL LEONEL AZEVEDO,0,47,422,0
33086109,1120022 ESCOLA MUNICIPAL MAESTRO FRANCISCO BRAGA,0,46,310,0
33086117,1120018 ESCOLA MUNICIPAL MAGDALENA TAGLIAFERRO,0,98,211,0
33086133,1120009 ESCOLA MUNICIPAL PADRE JOSE DE ANCHIETA,0,45,285,0
33086141,1019045 ESCOLA MUNICIPAL PONTE DOS JESUITAS,0,0,662,0
33086150,1120029 ESCOLA MUNICIPAL PROFESSORA LAVINIA DE OLIVEIRA ESCRAGNOLLE DORIA,0,0,599,0
33086168,1120019 ESCOLA MUNICIPAL RODRIGO OTAVIO,0,0,757,0
33086176,1120007 ESCOLA MUNICIPAL ROTARY,0,0,309,0
33086184,1120016 ESCOLA MUNICIPAL SUN-YAT-SEN,0,0,276,0
33086192,1120803 EDI TENENTE PEDRO DE LIMA MENDES,0,336,0,0
33086206,1120030 ESCOLA MUNICIPAL TENENTE ANTONIO JOAO,0,18,290,0
33086257,COLEGIO JGS LIMITADA - JOAQUIM GOMES DE SOUSA,0,0,77,45
33086265,JD DE INFANCIA FORMIGUINHA MARY,26,50,93,0
33086320,JD ESC ANDORINHA LTDA,21,16,211,45
33086346,COLEGIO MV1 COCOTA MATRIZ,47,67,199,0
33086370,CENTRO EDUCACIONAL DA RIBEIRA,30,30,79,0
33086389,JD ESC TIA JANETE - CENTRO EDUC LEOMARY LTDA,0,0,50,0
33086397,PASSAREDO COLETIVIDADE EDUCACIONAL LTDA,0,11,114,0
33086427,CE AUGUSTO RUSCHI,0,0,0,59
33086435,0121001 ESCOLA MUNICIPAL JOAQUIM MANUEL DE MACEDO,53,25,356,0
33086451,0833805 EDI DEODORO 0833805,43,41,0,0
33086460,CENTRO EDUCACIONAL NOSSA SENHORA APARECIDA,12,56,315,52
33086478,0625206 CIEP ANTON MAKARENKO,0,78,416,0
33086486,0622202 CIEP GENERAL AUGUSTO CESAR SANDINO,155,228,0,0
33086494,0625503 CIEP GLAUBER ROCHA,0,123,440,0
33086508,0622204 CIEP JOAO DO RIO,0,114,272,0
33086516,0622203 CIEP OSWALD DE ANDRADE,0,0,642,0
33086524,0622201 CIEP POETA FERNANDO PESSOA,0,0,311,0
33086540,CE ACARI,0,0,0,109
33086567,CE GRACILIANO RAMOS,0,0,0,93
33086575,CE GUADALUPE,0,0,0,92
33086583,CE MARECHAL JOAO BAPTISTA DE MATTOS,0,0,0,1682
33086591,CE PROFESSOR JOEL DE OLIVEIRA,0,0,0,564
33086605,CE PROFESSOR MANOEL MAURICIO DE ALBUQUERQUE,0,0,0,548
33086613,CE REPUBLICA DE CABO VERDE,0,0,0,216
33086648,COLEGIO MARECHAL LOTT,0,0,279,62
33086672,COL NS DA CONCEICAO,16,37,209,40
33086699,COLEGIO MERCEDARIO PIO XII,27,42,249,81
33086702,COLEGIO RICARDENSE,15,28,163,0
33086729,CE BELGICA,0,0,0,307
33086737,CE COELHO NETO,0,0,0,162
33086753,CE CYRO MONTEIRO,0,0,0,0
33086796,CE PARAIBA,0,0,0,117
33086818,ESCOLA JOSE DE ANCHIETA,10,14,86,0
33086826,0622811 EDI ABRAHAM LINCOLN,0,284,0,0
33086834,0625014 ESCOLA MUNICIPAL ALBERTO JOSE SAMPAIO,0,0,772,0
33086842,0625024 ESCOLA MUNICIPAL ALEXANDRE DE GUSMAO,0,79,253,0
33086850,0622007 ESCOLA MUNICIPAL ALEXANDRE FARAH,0,0,935,0
33086869,0625032 ESCOLA MUNICIPAL ALZIRO ZARUR,0,80,398,0
33086877,0622006 ESCOLA MUNICIPAL ANTENOR NASCENTES,0,0,686,0
33086885,0622810 EDI ANTONIO FRANCISCO LISBOA,55,121,0,0
33086893,0622002 ESCOLA MUNICIPAL ANTONIO MACEO,0,72,484,0
33086907,0625020 ESCOLA MUNICIPAL ARTUR AZEVEDO,0,0,524,0
33086915,0622018 ESCOLA MUNICIPAL BADEN POWELL,0,0,358,0
33086923,0622014 ESCOLA MUNICIPAL BELGICA,0,0,671,0
33086931,0622802 EDI PROFESSORA MILTOLINA DA SILVA,23,65,0,0
33086940,0625030 ESCOLA MUNICIPAL TELEMACO GONCALVES MAIA,0,0,788,0
33086966,0622026 ESCOLA MUNICIPAL CLAUDIO GANNS,0,105,379,0
33086974,0622009 ESCOLA MUNICIPAL COELHO NETO,0,0,490,0
33086982,0625018 ESCOLA MUNICIPAL COMANDANTE ARNALDO VARELLA,0,0,536,0
33086990,0622005 ESCOLA MUNICIPAL CYRO MONTEIRO,0,0,651,0
33087008,0625028 ESCOLA MUNICIPAL DEPUTADO HILTON GAMA,0,0,882,0
33087016,0622019 ESCOLA MUNICIPAL EMILIO CARLOS,0,0,368,0
33087024,0622801 EDI ERNANI CARDOSO,100,233,0,0
33087032,0625019 ESCOLA MUNICIPAL ESCULTOR LEAO VELLOSO,0,0,325,0
33087040,0625026 ESCOLA MUNICIPAL EUGENIA DUTRA HAMANN,0,0,176,0
33087059,0625013 ESCOLA MUNICIPAL FERNANDO RODRIGUES DA SILVEIRA,0,0,200,0
33087067,0625807 EDI FROTA PESSOA,49,125,0,0
33087075,0625004 ESCOLA MUNICIPAL GENERAL OSORIO,0,0,702,0
33087083,0622023 ESCOLA MUNICIPAL GILBERTO AMADO,36,139,590,0
33087091,0625017 ESCOLA MUNICIPAL GRANDJEAN DE MONTIGNY,0,95,538,0
33087105,0622001 ESCOLA MUNICIPAL GUILHERME TELL,0,46,478,0
33087113,0622027 ESCOLA MUNICIPAL HILDEGARDO DE NORONHA,0,51,453,0
33087121,0622021 ESCOLA MUNICIPAL ISAIAS ALVES,0,0,290,0
33087130,0625029 ESCOLA MUNICIPAL JOSE PEDRO VARELA,0,107,576,0
33087148,0625031 ESCOLA MUNICIPAL LEVY MIRANDA,0,0,461,0
33087156,0622017 ESCOLA MUNICIPAL LIA BRAGA DE FARIA,0,99,432,0
33087164,0622025 ESCOLA MUNICIPAL LUCIO DE MENDONCA,0,95,354,0
33087172,0833001 ESCOLA MUNICIPAL MADRE BENEDITA,0,0,272,0
33087180,0625022 ESCOLA MUNICIPAL MANUEL DE ABREU,0,51,304,0
33087199,0622024 ESCOLA MUNICIPAL MARIO PIRAGIBE,0,0,617,0
33087202,0622020 ESCOLA MUNICIPAL MAURICE MAETERLINCK,0,0,394,0
33087210,0625015 ESCOLA MUNICIPAL MAX FLEIUSS,0,0,294,0
33087229,0625016 ESCOLA MUNICIPAL MESTRE VALENTIM,0,84,463,0
33087237,0622008 ESCOLA MUNICIPAL NARBAL FONTES,0,0,514,0
33087245,0622809 EDI NORONHA SANTOS,48,192,0,0
33087253,0515033 ESCOLA MUNICIPAL OSWALDO GOELDI,0,51,214,0
33087261,0625025 ESCOLA MUNICIPAL OTAVIO KELLY,0,23,556,0
33087270,0625021 ESCOLA MUNICIPAL OCTAVIO TARQUINIO DE SOUZA,0,328,107,0
33087288,0622004 ESCOLA MUNICIPAL PARAIBA,0,0,665,0
33087296,0622016 ESCOLA MUNICIPAL PIAUI,0,0,318,0
33087300,0622012 ESCOLA MUNICIPAL PROFESSOR ALVARO ESPINHEIRA,0,0,306,0
33087318,0625011 ESCOLA MUNICIPAL PROFESSOR ESCRAGNOLLE DORIA,0,0,443,0
33087326,0833002 ESCOLA MUNICIPAL PROFESSORA JURACY SILVEIRA,0,76,365,0
33087334,0622011 ESCOLA MUNICIPAL PROFESSOR ZITUO YONESHIGUE,0,56,179,0
33087342,0622022 ESCOLA MUNICIPAL ROSE KLABIN,0,0,616,0
33087350,0515013 ESCOLA MUNICIPAL SILVIO ROMERO,0,0,275,0
33087369,0625033 ESCOLA MUNICIPAL ZILDA NUNES DA COSTA,0,54,364,0
33087377,ESCOLA PATRONATO NOSSA SENHORA DE NAZARE,74,23,0,0
33087407,CENTRO EDUC ANISIO TEIXEIRA,17,41,317,127
33087423,COL COSTA FERREIRA,7,7,32,0
33087482,0123003 ESCOLA MUNICIPAL JULIA LOPES DE ALMEIDA,0,0,195,0
33087490,0123001 ESCOLA MUNICIPAL MACHADO DE ASSIS,0,0,206,0
33087504,0123002 ESCOLA MUNICIPAL SANTA CATARINA,0,0,160,0
33087520,ESCOLA SAO MIGUEL,0,0,100,0
33087539,ESCOLA SUICO-BRASILEIRA RIO DE JANEIRO BY SWISS INTERNATIONAL SCHOOLS,0,0,230,65
33087555,COLEGIO ANGELORUM,26,52,257,63
33087601,0227501 CIEP DOUTOR BENTO RUBIAO,0,101,467,0
33087610,0724502 CIEP MARGARET MEE,0,0,977,0
33087628,ANGLO AMERICANO ESCOLAS INTEGRADAS LTD,53,77,413,103
33087644,CE VICENTE JANNUZZI,0,0,0,2303
33087679,COLEGIO SANTO AGOSTINHO - UNIDADE NOVO LEBLON,0,0,2069,220
33087725,CE GILSON AMADO,0,0,0,482
33087733,CE GOLDA MEIR,0,0,0,154
33087750,CE ALMIRANTE TAMANDARE,0,0,0,233
33087776,COLEGIO INTERNACIONAL EVEREST,51,84,0,0
33087784,0227001 ESCOLA MUNICIPAL ABELARDO CHACRINHA BARBOSA,0,49,241,0
33087792,0724002 ESCOLA MUNICIPAL ALMEIDA GARRET,0,0,321,0
33087806,0724014 ESCOLA MUNICIPAL PROFESSORA DIDIA MACHADO FORTES,0,26,476,0
33087814,0724008 ESCOLA MUNICIPAL DOM PEDRO I,0,0,779,0
33087822,0724010 ESCOLA MUNICIPAL FREDERICO TROTTA,0,0,897,0
33087830,0724007 ESCOLA MUNICIPAL GOLDA MEIR,0,162,761,0
33087849,0724003 ESCOLA MUNICIPAL JACKSON DE FIGUEIREDO,0,81,310,0
33087857,0724001 ESCOLA MUNICIPAL LOPES TROVAO,0,88,214,0
33087865,0724021 ESCOLA MUNICIPAL PEROLA BYINGTON,0,219,302,0
33087873,0206023 ESCOLA MUNICIPAL PREFEITO DJALMA MARANHAO,0,73,222,0
33087881,0724006 ESCOLA MUNICIPAL PROFESSOR ALBERT EINSTEIN,0,0,473,0
33087890,0724024 ESCOLA MUNICIPAL PROFESSOR CARLOS DELGADO DE CARVALHO,0,0,492,0
33087903,0724023 ESCOLA MUNICIPAL PROFESSOR JURANDIR PAES LEME,0,80,249,0
33087911,0724009 ESCOLA MUNICIPAL PROFESSORA MARGARIDA GLORIA DE FARIA,0,0,351,0
33087920,0724005 ESCOLA MUNICIPAL REPUBLICA DA COLOMBIA,0,107,553,0
33087938,0724004 ESCOLA MUNICIPAL RODRIGUES ALVES,0,0,216,0
33087946,0724015 ESCOLA MUNICIPAL SERGIO BUARQUE DE HOLANDA,0,0,494,0
33087954,0724805 EDI TRISTAO DE ATHAYDE,66,196,0,0
33087962,0724011 ESCOLA MUNICIPAL VICE ALMIRANTE ALVARO ALBERTO DA MOTTA E SILVA,0,107,639,0
33087970,0724501 ESCOLA MUNICIPAL VICE ALMIRANTE PAULO CASTRO MOREIRA DA SILVA,0,0,284,0
33087989,0724013 ESCOLA MUNICIPAL PROFESSORA ZULEIKA NUNES DE ALENCAR,0,0,577,0
33088012,0625808 EDI DEPUTADO PEDRO FERNANDES FILHO,0,185,0,0
33088020,0625811 EDI ANA MARIA CRISTINA MARQUES RIBEIRO,0,74,0,0
33088039,0625810 EDI PROFESSORA MARISE GARCIA MIRANDA,0,89,0,0
33088055,0625809 EDI SEBASTIAO TAVARES DO NASCIMENTO,0,119,0,0
33088063,0625501 CIEP DOUTOR ADAO PEREIRA NUNES,0,128,396,0
33088071,0625205 CIEP ANTONIO CANDEIA FILHO,0,51,285,0
33088080,0625204 CIEP RUBENS GOMES,0,81,463,0
33088098,COLEGIO SABER,0,0,318,0
33088101,ASSOCIACAO EDUCACIONAL E SOCIAL NOSSA SENHORA DE FATIMA,43,85,508,215
33088152,CE JORNALISTA RODOLFO FERNANDES,0,0,0,945
33088160,CE GENERAL OSORIO,0,0,0,0
33088179,CE MAX FLEIUSS,0,0,0,172
33088217,0625001 ESCOLA MUNICIPAL ALIPIO MIRANDA RIBEIRO,0,0,375,0
33088225,0625027 ESCOLA MUNICIPAL ANDREA FONTES PEIXOTO,0,0,484,0
33088233,0625005 ESCOLA MUNICIPAL CHARLES ANDERSON WEAVER,0,0,265,0
33088241,0625009 ESCOLA MUNICIPAL CORNELIO PENA,0,0,295,0
33088250,0625006 ESCOLA MUNICIPAL ERICO VERISSIMO,0,0,589,0
33088268,0625805 EDI FIRMINO COSTA,0,139,0,0
33088276,0625003 ESCOLA MUNICIPAL MONTE CASTELO,0,0,951,0
33088284,0625034 ESCOLA MUNICIPAL MOTORISTA PASCHOAL ANDRE,0,81,563,0
33088292,0625806 EDI ANA DE BARROS CAMARA,42,322,0,0
33088306,0625023 ESCOLA MUNICIPAL THOMAS JEFFERSON,0,47,150,0
33088314,0625008 ESCOLA MUNICIPAL VIRGILIO FRANCISCO MONTEIRO,0,0,421,0
33088349,ABMSA - INSTITUTO SANTO ANTONIO,48,84,454,0
33088357,JD ESC TIA ZEZE,30,69,326,0
33088381,JD ESC CANTINHO DO MICKEY EDUC P DE G,16,50,187,0
33088390,1026202 CIEP HILDEBRANDO DE ARAUJO GOES,0,192,1275,0
33088403,CRECHE COMUNITARIA JD PEDRA AZUL,45,0,0,0
33088420,CE DEBORAH MENDES DE MORAES,0,0,0,0
33088446,ESCOLA SANTA CLARA,0,0,171,80
33088489,0312503 CIEP CORONEL SARMENTO,0,179,488,0
33088519,COLEGIO SANTA MONICA - BONSUCESSO,51,83,660,196
33088543,ESCOLA ADVENTISTA DE INHAUMA,21,116,620,0
33088551,ESCOLA NELSON AMADO,10,65,282,0
33088560,ESC TECNICA VIRGINIA PATRICK,0,0,221,146
33088594,CENTRO EDUCACIONAL CELIO RODRIGUES LTDA - COLEGIO CELIO RODRIGUES,42,79,570,0
33088616,JD ESC SONHO DO BOMBOM,43,54,0,0
33094470,1019603 CRECHE MUNICIPAL JARDIM DOS VIEIRAS,70,75,0,0
33094489,0716205 CIEP RUBENS PAIVA,0,39,706,0
33094500,1019601 CRECHE MUNICIPAL SEMPRE VIDA VALE DO SOL,50,0,0,0
33094543,0716211 CIEP COMPOSITOR DONGA,0,150,752,0
33094551,0716503 CIEP DOUTOR ADELINO DA PALMA,0,49,513,0
33094560,0716210 CIEP DR JOAQUIM PIMENTA,0,0,814,0
33094578,CRECHE COM SAGRADO CORACAO DE MARIA,125,0,0,0
33094586,CRECHE ESC COM ISMENIA RIBEIRO,125,0,0,0
33094594,0107601 CRECHE MUNICIPAL ADALBERTO ISMAEL DE SOUZA,91,0,0,0
33094624,0107606 CRECHE MUNICIPAL FRANCISCO ALVES,122,0,0,0
33094640,1019620 CRECHE MUNICIPAL SEMENTINHA DO AMOR,59,0,0,0
33094659,1019616 CRECHE MUNICIPAL MARIA HELENA PAPERA MONTEIRO,96,0,0,0
33094667,CRECHE CAAD - DONA ZULMIRA TELLES,50,0,0,0
33094675,0918082 ESCOLA MUNICIPAL MARIA MONTESSORI,0,0,84,0
33094861,SANTA MONICA CENTRO EDUCACIONAL MADUREIRA,82,74,447,97
33094993,0817610 CRECHE MUNICIPAL SEMPRE VIDA FAZENDA COQUEIROS,124,78,0,0
33095000,0817605 CRECHE MUNICIPAL MANE GARRINCHA II,118,0,0,0
33095019,0817611 CRECHE MUNICIPAL TIA ELZA,98,0,0,0
33095043,0817603 CRECHE MUNICIPAL DENTE DE LEITE,205,0,0,0
33095060,0330602 CRECHE MUNICIPAL NOVA BRASILIA,147,0,0,0
33095078,CE BERNARDO DE VASCONCELOS,0,0,0,302
33095086,0313601 CRECHE MUNICIPAL VILA DOS MINEIROS,59,0,0,0
33095094,0330601 CRECHE MUNICIPAL JOSE DE VIEIRA DA SILVA,77,46,0,0
33095108,0312602 CRECHE MUNICIPAL ENGENHO DA RAINHA,109,0,0,0
33095124,0313607 CRECHE MUNICIPAL ODETINHA VIDAL DE OLIVEIRA,187,0,0,0
33095159,0313606 CRECHE MUNICIPAL CANTINHO DO QUETO,88,0,0,0
33095205,1019611 CRECHE MUNICIPAL CRIANCA FELIZ,60,0,0,0
33095221,CRECHE COMUNITARIA JARDIM ESPERANCA,80,0,0,0
33095248,JARDIM ESCOLA ERNESTO FAGUNDES VARELA,69,0,0,0
33095256,1019607 CRECHE MUNICIPAL ADALTO BASTOS,123,73,0,0
33095264,CRECHE SAO PEDRO NOLASCO,103,0,0,0
33095272,1019619 CRECHE MUNICIPAL SANTA TEREZINHA,97,45,0,0
33095299,0328602 CRECHE MUNICIPAL TIA ANDREZA,95,0,0,0
33095310,0313604 CRECHE MUNICIPAL NOSSO CANTINHO,121,0,0,0
33095337,1019605 CRECHE MUNICIPAL MARLENE DA SILVA CARDOSO,92,0,0,0
33095345,0313802 EDI ANISIO TEIXEIRA,102,93,0,0
33095388,C COM DA RUA 01 UNIAO FAZ A FORCA,106,24,0,0
33095400,0206602 CRECHE MUNICIPAL VIDIGAL,133,0,0,0
33095418,0206601 CRECHE MUNICIPAL DOUTOR SOBRAL PINTO,90,0,0,0
33095442,0227602 CRECHE MUNICIPAL IACYRA FRAZAO,39,0,0,0
33095450,ACAO SOCIAL PADRE ANCHIETA - ASPA,179,0,0,0
33095477,0227601 CRECHE MUNICIPAL CASTELINHO,97,0,0,0
33095485,OBRAS SOCIAS NOVO PALMARES - CRECHE,119,0,0,0
33095493,0724604 CRECHE MUNICIPAL EDSON LUIZ,101,0,0,0
33095531,OBRA SOCIAL DA CRECHE CANTINHO FELIZ,95,0,0,0
33095558,CRECHE ESCOLA MAE ASTERIA,263,0,0,0
33095574,0716612 CRECHE MUNICIPAL TIA AUTA,75,55,0,0
33095582,0734602 CRECHE MUNICIPAL MARGARIDA GABINAL,83,0,0,0
33095590,0514601 CRECHE MUNICIPAL TIO SEBASTIAO XAVIER,118,0,0,0
